 - Controller, - Controller, - measured bending Angle, - measured bending Angle, - Bending angle reference, - Bending angle reference, - error, - error
17197,0.72361,17197,0.52293,17197,0.5556,17197,0.03266
17198,0.72361,17198,0.52293,17198,0.55558,17198,0.03264
17199,0.72361,17199,0.52293,17199,0.55556,17199,0.03262
17200,0.72361,17200,0.52293,17200,0.55554,17200,0.0326
17201,0.72641,17201,0.52293,17201,0.55552,17201,0.03259
17202,0.72641,17202,0.52293,17202,0.5555,17202,0.03257
17203,0.71852,17203,0.52291,17203,0.55548,17203,0.03257
17204,0.71852,17204,0.52291,17204,0.55546,17204,0.03255
17205,0.72346,17205,0.52291,17205,0.55545,17205,0.03253
17206,0.72346,17206,0.52291,17206,0.55543,17206,0.03252
17207,0.72346,17207,0.52291,17207,0.55541,17207,0.0325
17208,0.72342,17208,0.52291,17208,0.55539,17208,0.03248
17209,0.72053,17209,0.52291,17209,0.55537,17209,0.03246
17210,0.72547,17210,0.52292,17210,0.55535,17210,0.03244
17211,0.72547,17211,0.52292,17211,0.55533,17211,0.03242
17212,0.72547,17212,0.52292,17212,0.55531,17212,0.0324
17213,0.72547,17213,0.52292,17213,0.5553,17213,0.03238
17214,0.72612,17214,0.52292,17214,0.55528,17214,0.03236
17215,0.71758,17215,0.52292,17215,0.55526,17215,0.03234
17216,0.71758,17216,0.52292,17216,0.55524,17216,0.03232
17217,0.72598,17217,0.52292,17217,0.55522,17217,0.0323
17218,0.72598,17218,0.52292,17218,0.5552,17218,0.03229
17219,0.72598,17219,0.52292,17219,0.55518,17219,0.03227
17220,0.71549,17220,0.52295,17220,0.55516,17220,0.03222
17221,0.72867,17221,0.52295,17221,0.55515,17221,0.0322
17222,0.72584,17222,0.52295,17222,0.55513,17222,0.03218
17223,0.72584,17223,0.52295,17223,0.55511,17223,0.03216
17224,0.72584,17224,0.52295,17224,0.55509,17224,0.03214
17225,0.72584,17225,0.52295,17225,0.55507,17225,0.03212
17226,0.72583,17226,0.52295,17226,0.55505,17226,0.0321
17227,0.72014,17227,0.52295,17227,0.55503,17227,0.03209
17228,0.72014,17228,0.52295,17228,0.55502,17228,0.03207
17229,0.72014,17229,0.52295,17229,0.555,17229,0.03205
17230,0.72014,17230,0.52295,17230,0.55498,17230,0.03203
17231,0.7229,17231,0.52295,17231,0.55496,17231,0.03201
17232,0.7229,17232,0.52295,17232,0.55494,17232,0.03199
17233,0.7229,17233,0.52295,17233,0.55492,17233,0.03197
17234,0.72267,17234,0.52301,17234,0.5549,17234,0.0319
17235,0.72546,17235,0.52301,17235,0.55488,17235,0.03188
17236,0.72544,17236,0.52301,17236,0.55487,17236,0.03186
17237,0.72541,17237,0.52301,17237,0.55485,17237,0.03184
17238,0.72541,17238,0.52301,17238,0.55483,17238,0.03182
17239,0.72823,17239,0.52301,17239,0.55481,17239,0.0318
17240,0.70971,17240,0.52309,17240,0.55479,17240,0.0317
17241,0.72807,17241,0.52309,17241,0.55477,17241,0.03168
17242,0.72807,17242,0.52309,17242,0.55475,17242,0.03166
17243,0.72242,17243,0.52309,17243,0.55473,17243,0.03164
17244,0.72237,17244,0.52309,17244,0.55472,17244,0.03162
17245,0.72516,17245,0.52309,17245,0.5547,17245,0.03161
17246,0.72514,17246,0.52309,17246,0.55468,17246,0.03159
17247,0.72512,17247,0.52309,17247,0.55466,17247,0.03157
17248,0.72512,17248,0.52309,17248,0.55464,17248,0.03155
17249,0.72511,17249,0.52309,17249,0.55462,17249,0.03153
17250,0.72511,17250,0.52309,17250,0.5546,17250,0.03151
17251,0.70543,17251,0.5232,17251,0.55459,17251,0.03138
17252,0.72205,17252,0.5232,17252,0.55457,17252,0.03136
17253,0.72483,17253,0.5232,17253,0.55455,17253,0.03135
17254,0.72483,17254,0.5232,17254,0.55453,17254,0.03133
17255,0.72482,17255,0.5232,17255,0.55451,17255,0.03131
17256,0.72198,17256,0.5232,17256,0.55449,17256,0.03129
17257,0.72198,17257,0.5232,17257,0.55447,17257,0.03127
17258,0.72198,17258,0.5232,17258,0.55445,17258,0.03125
17259,0.72476,17259,0.5232,17259,0.55444,17259,0.03123
17260,0.72476,17260,0.5232,17260,0.55442,17260,0.03122
17261,0.69834,17261,0.52334,17261,0.5544,17261,0.03106
17262,0.72164,17262,0.52334,17262,0.55438,17262,0.03104
17263,0.72442,17263,0.52334,17263,0.55436,17263,0.03102
17264,0.7244,17264,0.52334,17264,0.55434,17264,0.031
17265,0.72438,17265,0.52334,17265,0.55432,17265,0.03099
17266,0.72156,17266,0.52334,17266,0.55431,17266,0.03097
17267,0.72156,17267,0.52334,17267,0.55429,17267,0.03095
17268,0.72156,17268,0.52334,17268,0.55427,17268,0.03093
17269,0.72156,17269,0.52334,17269,0.55425,17269,0.03091
17270,0.72716,17270,0.52334,17270,0.55423,17270,0.03089
17271,0.72716,17271,0.52334,17271,0.55421,17271,0.03087
17272,0.69126,17272,0.5235,17272,0.55419,17272,0.03069
17273,0.69126,17273,0.5235,17273,0.55418,17273,0.03067
17274,0.69126,17274,0.5235,17274,0.55416,17274,0.03066
17275,0.72118,17275,0.5235,17275,0.55414,17275,0.03064
17276,0.72114,17276,0.5235,17276,0.55412,17276,0.03062
17277,0.72114,17277,0.5235,17277,0.5541,17277,0.0306
17278,0.72114,17278,0.5235,17278,0.55408,17278,0.03058
17279,0.72114,17279,0.5235,17279,0.55406,17279,0.03056
17280,0.72109,17280,0.5235,17280,0.55405,17280,0.03054
17281,0.68979,17281,0.52369,17281,0.55403,17281,0.03034
17282,0.68979,17282,0.52369,17282,0.55401,17282,0.03032
17283,0.7207,17283,0.52369,17283,0.55399,17283,0.0303
17284,0.7207,17284,0.52369,17284,0.55397,17284,0.03028
17285,0.72065,17285,0.52369,17285,0.55395,17285,0.03026
17286,0.72061,17286,0.52369,17286,0.55393,17286,0.03024
17287,0.72338,17287,0.52369,17287,0.55392,17287,0.03023
17288,0.72338,17288,0.52369,17288,0.5539,17288,0.03021
17289,0.72338,17289,0.52369,17289,0.55388,17289,0.03019
17290,0.72336,17290,0.52369,17290,0.55386,17290,0.03017
17291,0.68551,17291,0.5239,17291,0.55384,17291,0.02994
17292,0.68551,17292,0.5239,17292,0.55382,17292,0.02992
17293,0.68551,17293,0.5239,17293,0.5538,17293,0.0299
17294,0.71731,17294,0.5239,17294,0.55379,17294,0.02988
17295,0.71731,17295,0.5239,17295,0.55377,17295,0.02986
17296,0.71731,17296,0.5239,17296,0.55375,17296,0.02985
17297,0.72568,17297,0.5239,17297,0.55373,17297,0.02983
17298,0.72568,17298,0.5239,17298,0.55371,17298,0.02981
17299,0.72568,17299,0.5239,17299,0.55369,17299,0.02979
17300,0.71725,17300,0.5239,17300,0.55367,17300,0.02977
17301,0.68406,17301,0.52414,17301,0.55366,17301,0.02952
17302,0.71959,17302,0.52414,17302,0.55364,17302,0.0295
17303,0.71959,17303,0.52414,17303,0.55362,17303,0.02948
17304,0.72236,17304,0.52414,17304,0.5536,17304,0.02946
17305,0.71953,17305,0.52414,17305,0.55358,17305,0.02944
17306,0.7223,17306,0.52414,17306,0.55356,17306,0.02942
17307,0.7223,17307,0.52414,17307,0.55354,17307,0.0294
17308,0.7223,17308,0.52414,17308,0.55353,17308,0.02939
17309,0.72228,17309,0.52414,17309,0.55351,17309,0.02937
17310,0.72228,17310,0.52414,17310,0.55349,17310,0.02935
17311,0.67703,17311,0.5244,17311,0.55347,17311,0.02907
17312,0.71899,17312,0.5244,17312,0.55345,17312,0.02905
17313,0.72175,17313,0.5244,17313,0.55343,17313,0.02903
17314,0.72174,17314,0.5244,17314,0.55341,17314,0.02901
17315,0.72174,17315,0.5244,17315,0.5534,17315,0.02899
17316,0.71889,17316,0.5244,17316,0.55338,17316,0.02898
17317,0.71889,17317,0.5244,17317,0.55336,17317,0.02896
17318,0.71889,17318,0.5244,17318,0.55334,17318,0.02894
17319,0.71889,17319,0.5244,17319,0.55332,17319,0.02892
17320,0.72446,17320,0.5244,17320,0.5533,17320,0.0289
17321,0.72446,17321,0.5244,17321,0.55328,17321,0.02888
17322,0.67,17322,0.52469,17322,0.55327,17322,0.02858
17323,0.67,17323,0.52469,17323,0.55325,17323,0.02856
17324,0.71833,17324,0.52469,17324,0.55323,17324,0.02854
17325,0.71829,17325,0.52469,17325,0.55321,17325,0.02852
17326,0.71829,17326,0.52469,17326,0.55319,17326,0.02851
17327,0.72105,17327,0.52469,17327,0.55317,17327,0.02849
17328,0.72105,17328,0.52469,17328,0.55315,17328,0.02847
17329,0.72105,17329,0.52469,17329,0.55314,17329,0.02845
17330,0.71823,17330,0.52469,17330,0.55312,17330,0.02843
17331,0.66854,17331,0.525,17331,0.5531,17331,0.0281
17332,0.72045,17332,0.525,17332,0.55308,17332,0.02809
17333,0.72045,17333,0.525,17333,0.55306,17333,0.02807
17334,0.71761,17334,0.525,17334,0.55304,17334,0.02805
17335,0.71761,17335,0.525,17335,0.55303,17335,0.02803
17336,0.72317,17336,0.525,17336,0.55301,17336,0.02801
17337,0.71758,17337,0.525,17337,0.55299,17337,0.02799
17338,0.71758,17338,0.525,17338,0.55297,17338,0.02797
17339,0.71758,17339,0.525,17339,0.55295,17339,0.02796
17340,0.72033,17340,0.525,17340,0.55293,17340,0.02794
17341,0.66433,17341,0.52533,17341,0.55291,17341,0.02759
17342,0.66433,17342,0.52533,17342,0.5529,17342,0.02757
17343,0.71975,17343,0.52533,17343,0.55288,17343,0.02755
17344,0.71693,17344,0.52533,17344,0.55286,17344,0.02753
17345,0.71968,17345,0.52533,17345,0.55284,17345,0.02751
17346,0.71967,17346,0.52533,17346,0.55282,17346,0.02749
17347,0.71965,17347,0.52533,17347,0.5528,17347,0.02748
17348,0.71965,17348,0.52533,17348,0.55279,17348,0.02746
17349,0.71965,17349,0.52533,17349,0.55277,17349,0.02744
17350,0.71965,17350,0.52533,17350,0.55275,17350,0.02742
17351,0.71963,17351,0.52533,17351,0.55273,17351,0.0274
17352,0.65734,17352,0.52568,17352,0.55271,17352,0.02703
17353,0.65734,17353,0.52568,17353,0.55269,17353,0.02701
17354,0.71898,17354,0.52568,17354,0.55267,17354,0.02699
17355,0.71616,17355,0.52568,17355,0.55266,17355,0.02697
17356,0.71892,17356,0.52568,17356,0.55264,17356,0.02695
17357,0.7189,17357,0.52568,17357,0.55262,17357,0.02694
17358,0.7189,17358,0.52568,17358,0.5526,17358,0.02692
17359,0.7189,17359,0.52568,17359,0.55258,17359,0.0269
17360,0.71888,17360,0.52568,17360,0.55256,17360,0.02688
17361,0.6613,17361,0.52603,17361,0.55255,17361,0.02652
17362,0.71827,17362,0.52603,17362,0.55253,17362,0.0265
17363,0.71826,17363,0.52603,17363,0.55251,17363,0.02648
17364,0.71826,17364,0.52603,17364,0.55249,17364,0.02646
17365,0.71824,17365,0.52603,17365,0.55247,17365,0.02644
17366,0.71822,17366,0.52603,17366,0.55245,17366,0.02643
17367,0.7182,17367,0.52603,17367,0.55243,17367,0.02641
17368,0.7182,17368,0.52603,17368,0.55242,17368,0.02639
17369,0.7182,17369,0.52603,17369,0.5524,17369,0.02637
17370,0.71539,17370,0.52603,17370,0.55238,17370,0.02635
17371,0.66247,17371,0.52636,17371,0.55236,17371,0.026
17372,0.66247,17372,0.52636,17372,0.55234,17372,0.02599
17373,0.66247,17373,0.52636,17373,0.55232,17373,0.02597
17374,0.71757,17374,0.52636,17374,0.55231,17374,0.02595
17375,0.71757,17375,0.52636,17375,0.55229,17375,0.02593
17376,0.71197,17376,0.52636,17376,0.55227,17376,0.02591
17377,0.71197,17377,0.52636,17377,0.55225,17377,0.02589
17378,0.71197,17378,0.52636,17378,0.55223,17378,0.02587
17379,0.71469,17379,0.52636,17379,0.55221,17379,0.02586
17380,0.71469,17380,0.52636,17380,0.5522,17380,0.02584
17381,0.66363,17381,0.52668,17381,0.55218,17381,0.0255
17382,0.71688,17382,0.52668,17382,0.55216,17382,0.02548
17383,0.71408,17383,0.52668,17383,0.55214,17383,0.02546
17384,0.71682,17384,0.52668,17384,0.55212,17384,0.02545
17385,0.7168,17385,0.52668,17385,0.5521,17385,0.02543
17386,0.71678,17386,0.52668,17386,0.55208,17386,0.02541
17387,0.71678,17387,0.52668,17387,0.55207,17387,0.02539
17388,0.71678,17388,0.52668,17388,0.55205,17388,0.02537
17389,0.71676,17389,0.52668,17389,0.55203,17389,0.02535
17390,0.71676,17390,0.52668,17390,0.55201,17390,0.02534
17391,0.71676,17391,0.52668,17391,0.55199,17391,0.02532
17392,0.71676,17392,0.52668,17392,0.55197,17392,0.0253
17393,0.66479,17393,0.52698,17393,0.55196,17393,0.02497
17394,0.66479,17394,0.52698,17394,0.55194,17394,0.02496
17395,0.66479,17395,0.52698,17395,0.55192,17395,0.02494
17396,0.70786,17396,0.52698,17396,0.5519,17396,0.02492
17397,0.70786,17397,0.52698,17397,0.55188,17397,0.0249
17398,0.71055,17398,0.52698,17398,0.55186,17398,0.02488
17399,0.71055,17399,0.52698,17399,0.55185,17399,0.02486
17400,0.71326,17400,0.52698,17400,0.55183,17400,0.02485
17401,0.66864,17401,0.52728,17401,0.55181,17401,0.02453
17402,0.71551,17402,0.52728,17402,0.55179,17402,0.02452
17403,0.71551,17403,0.52728,17403,0.55177,17403,0.0245
17404,0.71549,17404,0.52728,17404,0.55175,17404,0.02448
17405,0.71549,17405,0.52728,17405,0.55174,17405,0.02446
17406,0.71549,17406,0.52728,17406,0.55172,17406,0.02444
17407,0.71549,17407,0.52728,17407,0.5517,17407,0.02442
17408,0.71269,17408,0.52728,17408,0.55168,17408,0.02441
17409,0.71269,17409,0.52728,17409,0.55166,17409,0.02439
17410,0.70709,17410,0.52728,17410,0.55164,17410,0.02437
17411,0.66977,17411,0.52756,17411,0.55163,17411,0.02407
17412,0.71485,17412,0.52756,17412,0.55161,17412,0.02405
17413,0.71484,17413,0.52756,17413,0.55159,17413,0.02403
17414,0.71482,17414,0.52756,17414,0.55157,17414,0.02401
17415,0.7148,17415,0.52756,17415,0.55155,17415,0.02399
17416,0.71478,17416,0.52756,17416,0.55153,17416,0.02398
17417,0.71478,17417,0.52756,17417,0.55152,17417,0.02396
17418,0.71478,17418,0.52756,17418,0.5515,17418,0.02394
17419,0.71476,17419,0.52756,17419,0.55148,17419,0.02392
17420,0.67096,17420,0.52783,17420,0.55146,17420,0.02363
17421,0.71152,17421,0.52783,17421,0.55144,17421,0.02361
17422,0.71152,17422,0.52783,17422,0.55142,17422,0.0236
17423,0.71424,17423,0.52783,17423,0.55141,17423,0.02358
17424,0.71424,17424,0.52783,17424,0.55139,17424,0.02356
17425,0.71145,17425,0.52783,17425,0.55137,17425,0.02354
17426,0.71141,17426,0.52783,17426,0.55135,17426,0.02352
17427,0.71413,17427,0.52783,17427,0.55133,17427,0.0235
17428,0.71413,17428,0.52783,17428,0.55131,17428,0.02349
17429,0.71411,17429,0.52783,17429,0.5513,17429,0.02347
17430,0.7137,17430,0.52806,17430,0.55128,17430,0.02322
17431,0.7137,17431,0.52806,17431,0.55126,17431,0.0232
17432,0.7137,17432,0.52806,17432,0.55124,17432,0.02318
17433,0.71645,17433,0.52806,17433,0.55122,17433,0.02316
17434,0.71645,17434,0.52806,17434,0.55121,17434,0.02314
17435,0.70815,17435,0.52806,17435,0.55119,17435,0.02313
17436,0.70815,17436,0.52806,17436,0.55117,17436,0.02311
17437,0.71085,17437,0.52806,17437,0.55115,17437,0.02309
17438,0.68148,17438,0.52825,17438,0.55113,17438,0.02288
17439,0.68148,17439,0.52825,17439,0.55111,17439,0.02286
17440,0.71323,17440,0.52825,17440,0.5511,17440,0.02284
17441,0.71045,17441,0.52825,17441,0.55108,17441,0.02282
17442,0.71317,17442,0.52825,17442,0.55106,17442,0.0228
17443,0.71315,17443,0.52825,17443,0.55104,17443,0.02279
17444,0.71313,17444,0.52825,17444,0.55102,17444,0.02277
17445,0.71311,17445,0.52825,17445,0.551,17445,0.02275
17446,0.71311,17446,0.52825,17446,0.55099,17446,0.02273
17447,0.71309,17447,0.52825,17447,0.55097,17447,0.02271
17448,0.68671,17448,0.52841,17448,0.55095,17448,0.02254
17449,0.68671,17449,0.52841,17449,0.55093,17449,0.02252
17450,0.71279,17450,0.52841,17450,0.55091,17450,0.0225
17451,0.71277,17451,0.52841,17451,0.55089,17451,0.02248
17452,0.71277,17452,0.52841,17452,0.55088,17452,0.02247
17453,0.70999,17453,0.52841,17453,0.55086,17453,0.02245
17454,0.71269,17454,0.52841,17454,0.55084,17454,0.02243
17455,0.71267,17455,0.52841,17455,0.55082,17455,0.02241
17456,0.71267,17456,0.52841,17456,0.5508,17456,0.02239
17457,0.71267,17457,0.52841,17457,0.55079,17457,0.02238
17458,0.71517,17458,0.52853,17458,0.55077,17458,0.02224
17459,0.71242,17459,0.52853,17459,0.55075,17459,0.02222
17460,0.71241,17460,0.52853,17460,0.55073,17460,0.0222
17461,0.71514,17461,0.52853,17461,0.55071,17461,0.02218
17462,0.71517,17462,0.52853,17462,0.55069,17462,0.02217
17463,0.71519,17463,0.52853,17463,0.55068,17463,0.02215
17464,0.71523,17464,0.52853,17464,0.55066,17464,0.02213
17465,0.71523,17465,0.52853,17465,0.55064,17465,0.02211
17466,0.71523,17466,0.52853,17466,0.55062,17466,0.02209
17467,0.71524,17467,0.52853,17467,0.5506,17467,0.02207
17468,0.69462,17468,0.52861,17468,0.55058,17468,0.02197
17469,0.69462,17469,0.52861,17469,0.55057,17469,0.02196
17470,0.71229,17470,0.52861,17470,0.55055,17470,0.02194
17471,0.70951,17471,0.52861,17471,0.55053,17471,0.02192
17472,0.71222,17472,0.52861,17472,0.55051,17472,0.0219
17473,0.7122,17473,0.52861,17473,0.55049,17473,0.02188
17474,0.7122,17474,0.52861,17474,0.55048,17474,0.02187
17475,0.71218,17475,0.52861,17475,0.55046,17475,0.02185
17476,0.71218,17476,0.52861,17476,0.55044,17476,0.02183
17477,0.69981,17477,0.52866,17477,0.55042,17477,0.02177
17478,0.71476,17478,0.52866,17478,0.5504,17478,0.02175
17479,0.71476,17479,0.52866,17479,0.55038,17479,0.02173
17480,0.71201,17480,0.52866,17480,0.55037,17480,0.02171
17481,0.70924,17481,0.52866,17481,0.55035,17481,0.02169
17482,0.70924,17482,0.52866,17482,0.55033,17482,0.02167
17483,0.70924,17483,0.52866,17483,0.55031,17483,0.02166
17484,0.71195,17484,0.52866,17484,0.55029,17484,0.02164
17485,0.71195,17485,0.52866,17485,0.55028,17485,0.02162
17486,0.71195,17486,0.52866,17486,0.55026,17486,0.0216
17487,0.71195,17487,0.52866,17487,0.55024,17487,0.02158
17488,0.70642,17488,0.52866,17488,0.55022,17488,0.02157
17489,0.70222,17489,0.52866,17489,0.5502,17489,0.02154
17490,0.71174,17490,0.52866,17490,0.55018,17490,0.02152
17491,0.71172,17491,0.52866,17491,0.55017,17491,0.0215
17492,0.7117,17492,0.52866,17492,0.55015,17492,0.02148
17493,0.71168,17493,0.52866,17493,0.55013,17493,0.02147
17494,0.71168,17494,0.52866,17494,0.55011,17494,0.02145
17495,0.71168,17495,0.52866,17495,0.55009,17495,0.02143
17496,0.71168,17496,0.52866,17496,0.55008,17496,0.02141
17497,0.71166,17497,0.52866,17497,0.55006,17497,0.02139
17498,0.71166,17498,0.52866,17498,0.55004,17498,0.02138
17499,0.70741,17499,0.52864,17499,0.55002,17499,0.02138
17500,0.70741,17500,0.52864,17500,0.55,17500,0.02137
17501,0.70741,17501,0.52864,17501,0.54999,17501,0.02135
17502,0.70883,17502,0.52864,17502,0.54997,17502,0.02133
17503,0.70879,17503,0.52864,17503,0.54995,17503,0.02131
17504,0.70879,17504,0.52864,17504,0.54993,17504,0.02129
17505,0.70874,17505,0.52864,17505,0.54991,17505,0.02127
17506,0.70874,17506,0.52864,17506,0.54989,17506,0.02126
17507,0.70874,17507,0.52864,17507,0.54988,17507,0.02124
17508,0.7087,17508,0.52864,17508,0.54986,17508,0.02122
17509,0.7087,17509,0.52864,17509,0.54984,17509,0.0212
17510,0.71524,17510,0.52858,17510,0.54982,17510,0.02125
17511,0.71524,17511,0.52858,17511,0.5498,17511,0.02123
17512,0.70867,17512,0.52858,17512,0.54979,17512,0.02121
17513,0.70863,17513,0.52858,17513,0.54977,17513,0.02119
17514,0.71132,17514,0.52858,17514,0.54975,17514,0.02117
17515,0.71131,17515,0.52858,17515,0.54973,17515,0.02116
17516,0.71131,17516,0.52858,17516,0.54971,17516,0.02114
17517,0.71131,17517,0.52858,17517,0.5497,17517,0.02112
17518,0.71129,17518,0.52858,17518,0.54968,17518,0.0211
17519,0.72037,17519,0.52848,17519,0.54966,17519,0.02118
17520,0.71132,17520,0.52848,17520,0.54964,17520,0.02116
17521,0.71132,17521,0.52848,17521,0.54962,17521,0.02114
17522,0.71404,17522,0.52848,17522,0.5496,17522,0.02112
17523,0.71129,17523,0.52848,17523,0.54959,17523,0.02111
17524,0.71127,17524,0.52848,17524,0.54957,17524,0.02109
17525,0.71125,17525,0.52848,17525,0.54955,17525,0.02107
17526,0.71125,17526,0.52848,17526,0.54953,17526,0.02105
17527,0.71123,17527,0.52848,17527,0.54951,17527,0.02103
17528,0.71136,17528,0.52835,17528,0.5495,17528,0.02115
17529,0.71407,17529,0.52835,17529,0.54948,17529,0.02113
17530,0.71407,17530,0.52835,17530,0.54946,17530,0.02111
17531,0.71134,17531,0.52835,17531,0.54944,17531,0.02109
17532,0.71132,17532,0.52835,17532,0.54942,17532,0.02107
17533,0.71132,17533,0.52835,17533,0.54941,17533,0.02106
17534,0.7113,17534,0.52835,17534,0.54939,17534,0.02104
17535,0.7113,17535,0.52835,17535,0.54937,17535,0.02102
17536,0.7113,17536,0.52835,17536,0.54935,17536,0.021
17537,0.7113,17537,0.52835,17537,0.54933,17537,0.02098
17538,0.7113,17538,0.52835,17538,0.54932,17538,0.02097
17539,0.70855,17539,0.52835,17539,0.5493,17539,0.02095
17540,0.70855,17540,0.52835,17540,0.54928,17540,0.02093
17541,0.70855,17541,0.52835,17541,0.54926,17541,0.02091
17542,0.72519,17542,0.52818,17542,0.54924,17542,0.02106
17543,0.72519,17543,0.52818,17543,0.54923,17543,0.02104
17544,0.70589,17544,0.52818,17544,0.54921,17544,0.02102
17545,0.71124,17545,0.52818,17545,0.54919,17545,0.021
17546,0.71124,17546,0.52818,17546,0.54917,17546,0.02099
17547,0.71124,17547,0.52818,17547,0.54915,17547,0.02097
17548,0.73572,17548,0.52799,17548,0.54914,17548,0.02115
17549,0.71418,17549,0.52799,17549,0.54912,17549,0.02113
17550,0.71418,17550,0.52799,17550,0.5491,17550,0.02111
17551,0.71418,17551,0.52799,17551,0.54908,17551,0.02109
17552,0.71146,17552,0.52799,17552,0.54906,17552,0.02108
17553,0.71146,17553,0.52799,17553,0.54904,17553,0.02106
17554,0.71146,17554,0.52799,17554,0.54903,17554,0.02104
17555,0.70598,17555,0.52799,17555,0.54901,17555,0.02102
17556,0.70598,17556,0.52799,17556,0.54899,17556,0.021
